transaction_id,customer_id,timestamp,amount,category,payment_method,device_type,country,merchant_id,is_fraudulent,fraud_type
TXN_20240106_00002580,CUST_00379,2024-01-06 08:04:00,28.8,Sports,Apple Pay,Tablet,UK,MERCH_010,False,
TXN_20240101_00002581,CUST_00194,2024-01-01 03:20:00,42.41,Sports,Apple Pay,Tablet,UK,MERCH_047,False,
TXN_20240106_00002582,CUST_00342,2024-01-06 20:24:00,43.41,Books,Google Pay,Mobile,DE,MERCH_030,False,
TXN_20240104_00002583,CUST_00451,2024-01-04 07:35:00,55.8,Clothing,PayPal,Mobile,UK,MERCH_054,False,
TXN_20240103_00002584,CUST_00404,2024-01-03 18:49:00,402.66,Home & Garden,Apple Pay,Desktop,MX,MERCH_041,False,
TXN_20240106_00002585,CUST_00071,2024-01-06 00:15:00,103.08,Health & Beauty,Google Pay,Desktop,UK,MERCH_058,False,
TXN_20240106_00002586,CUST_00255,2024-01-06 06:21:00,75.65,Clothing,Google Pay,Desktop,MX,MERCH_044,False,
TXN_20240104_00002587,CUST_00391,2024-01-04 20:16:00,313.58,Home & Garden,Cryptocurrency,Tablet,US,MERCH_060,False,
TXN_20240102_00002588,CUST_00223,2024-01-02 17:14:00,8.68,Food & Beverage,Cryptocurrency,Mobile,FR,MERCH_099,False,
TXN_20240103_00002589,CUST_00014,2024-01-03 02:27:00,192.74,Toys,Apple Pay,Desktop,UK,MERCH_008,True,odd_hours
TXN_20240106_00002590,CUST_00273,2024-01-06 08:29:00,187.21,Clothing,Cryptocurrency,Desktop,BR,MERCH_062,False,
TXN_20240101_00002591,CUST_00272,2024-01-01 15:13:00,248.47,Clothing,Credit Card,Desktop,DE,MERCH_057,False,
TXN_20240104_00002592,CUST_00362,2024-01-04 03:52:00,421.86,Clothing,Apple Pay,Tablet,AU,MERCH_024,False,
TXN_20240105_00002593,CUST_00351,2024-01-05 02:03:00,458.85,Home & Garden,Google Pay,Mobile,JP,MERCH_019,False,
TXN_20240105_00002594,CUST_00129,2024-01-05 19:11:00,99.72,Books,Debit Card,Desktop,JP,MERCH_058,False,
TXN_20240107_00002595,CUST_00441,2024-01-07 23:57:00,138.22,Food & Beverage,Cryptocurrency,Desktop,UK,MERCH_044,False,
TXN_20240103_00002596,CUST_00310,2024-01-03 05:46:00,97.8,Food & Beverage,Debit Card,Desktop,AU,MERCH_068,False,
TXN_20240105_00002597,CUST_00409,2024-01-05 14:46:00,246.88,Toys,PayPal,Tablet,US,MERCH_067,False,
TXN_20240105_00002598,CUST_00399,2024-01-05 04:37:00,118.17,Sports,Debit Card,Mobile,AU,MERCH_001,False,
TXN_20240104_00002599,CUST_00396,2024-01-04 16:50:00,1390.24,Electronics,Debit Card,Mobile,MX,MERCH_026,False,
TXN_20240107_00002600,CUST_00220,2024-01-07 03:26:00,478.93,Clothing,PayPal,Desktop,BR,MERCH_041,False,
TXN_20240103_00002601,CUST_00257,2024-01-03 01:43:00,129.33,Health & Beauty,Google Pay,Mobile,BR,MERCH_064,False,
TXN_20240104_00002602,CUST_00361,2024-01-04 14:22:00,20.08,Books,Credit Card,Desktop,MX,MERCH_068,False,
TXN_20240103_00002603,CUST_00234,2024-01-03 18:09:00,391.95,Home & Garden,Cryptocurrency,Desktop,CA,MERCH_024,False,
TXN_20240101_00002604,CUST_00053,2024-01-01 15:45:00,156.84,Home & Garden,Credit Card,Desktop,BR,MERCH_060,False,
TXN_20240104_00002605,CUST_00055,2024-01-04 22:41:00,176.11,Toys,Apple Pay,Desktop,BR,MERCH_008,False,
TXN_20240104_00002606,CUST_00207,2024-01-04 03:10:00,43.07,Health & Beauty,Google Pay,Tablet,IN,MERCH_030,False,
TXN_20240101_00002607,CUST_00005,2024-01-01 08:23:00,753.2,Home & Garden,Debit Card,Tablet,MX,MERCH_023,False,
TXN_20240102_00002608,CUST_00407,2024-01-02 23:01:00,602.56,Home & Garden,Google Pay,Desktop,MX,MERCH_013,False,
TXN_20240103_00002609,CUST_00217,2024-01-03 20:11:00,57.38,Food & Beverage,Google Pay,Desktop,US,MERCH_010,False,
TXN_20240105_00002610,CUST_00205,2024-01-05 19:29:00,1847.1,Electronics,Debit Card,Mobile,UK,MERCH_100,False,
TXN_20240101_00002611,CUST_00299,2024-01-01 10:56:00,208.72,Health & Beauty,Debit Card,Desktop,FR,MERCH_024,False,
TXN_20240105_00002612,CUST_00296,2024-01-05 09:53:00,81.58,Toys,Debit Card,Desktop,JP,MERCH_057,False,
TXN_20240102_00002613,CUST_00469,2024-01-02 16:36:00,79.34,Books,Google Pay,Desktop,DE,MERCH_070,False,
TXN_20240103_00002614,CUST_00134,2024-01-03 08:36:00,1495.79,Electronics,Credit Card,Desktop,AU,MERCH_045,False,
TXN_20240107_00002615,CUST_00116,2024-01-07 13:46:00,41.53,Health & Beauty,Debit Card,Mobile,MX,MERCH_090,False,
TXN_20240102_00002616,CUST_00459,2024-01-02 16:48:00,80.27,Toys,Google Pay,Desktop,CA,MERCH_050,False,
TXN_20240103_00002617,CUST_00031,2024-01-03 08:22:00,632.01,Electronics,Debit Card,Mobile,JP,MERCH_092,False,
TXN_20240105_00002618,CUST_00442,2024-01-05 11:28:00,130.95,Food & Beverage,Debit Card,Tablet,BR,MERCH_083,False,
TXN_20240104_00002619,CUST_00192,2024-01-04 05:22:00,359.05,Sports,Credit Card,Mobile,MX,MERCH_093,False,
TXN_20240101_00002620,CUST_00434,2024-01-01 00:32:00,63.76,Food & Beverage,Credit Card,Desktop,CN,MERCH_006,True,unusual_location
TXN_20240106_00002621,CUST_00305,2024-01-06 19:00:00,286.87,Clothing,Credit Card,Desktop,CA,MERCH_024,False,
TXN_20240101_00002622,CUST_00318,2024-01-01 19:57:00,235.22,Health & Beauty,Credit Card,Mobile,DE,MERCH_034,False,
TXN_20240106_00002623,CUST_00179,2024-01-06 18:36:00,1190.32,Electronics,Debit Card,Desktop,CA,MERCH_027,False,
TXN_20240102_00002624,CUST_00415,2024-01-02 20:00:00,210.85,Home & Garden,PayPal,Tablet,CA,MERCH_043,False,
TXN_20240104_00002625,CUST_00173,2024-01-04 16:54:00,271.37,Electronics,PayPal,Mobile,DE,MERCH_092,False,
TXN_20240101_00002626,CUST_00146,2024-01-01 08:14:00,118.27,Food & Beverage,Cryptocurrency,Desktop,IN,MERCH_080,False,
TXN_20240103_00002627,CUST_00202,2024-01-03 01:48:00,127.76,Sports,Debit Card,Tablet,DE,MERCH_055,False,
TXN_20240102_00002628,CUST_00331,2024-01-02 09:00:00,726.3,Electronics,Debit Card,Desktop,IN,MERCH_017,False,
TXN_20240103_00002629,CUST_00228,2024-01-03 20:48:00,13.59,Books,PayPal,Tablet,US,MERCH_051,False,
TXN_20240104_00002630,CUST_00496,2024-01-04 08:58:00,762.08,Home & Garden,Apple Pay,Mobile,DE,MERCH_026,False,
TXN_20240101_00002631,CUST_00034,2024-01-01 19:30:00,130.51,Toys,Credit Card,Mobile,CA,MERCH_024,False,
TXN_20240107_00002632,CUST_00176,2024-01-07 08:49:00,65.89,Books,Google Pay,Desktop,BR,MERCH_076,False,
TXN_20240102_00002633,CUST_00247,2024-01-02 09:11:00,92.04,Food & Beverage,PayPal,Desktop,UK,MERCH_093,False,
TXN_20240105_00002634,CUST_00078,2024-01-05 06:08:00,171.72,Food & Beverage,Cryptocurrency,Tablet,AU,MERCH_081,False,
TXN_20240105_00002635,CUST_00456,2024-01-05 06:16:00,25.06,Food & Beverage,Google Pay,Mobile,US,MERCH_016,False,
TXN_20240105_00002636,CUST_00338,2024-01-05 18:51:00,30.47,Sports,Cryptocurrency,Tablet,CA,MERCH_035,False,
TXN_20240104_00002637,CUST_00033,2024-01-04 08:55:00,230.98,Home & Garden,PayPal,Tablet,UK,MERCH_030,False,
TXN_20240104_00002638,CUST_00052,2024-01-04 12:22:00,669.7,Electronics,Google Pay,Tablet,CA,MERCH_014,False,
TXN_20240104_00002639,CUST_00237,2024-01-04 04:15:00,1058.98,Electronics,Cryptocurrency,Desktop,MX,MERCH_034,False,
TXN_20240105_00002640,CUST_00079,2024-01-05 23:38:00,312.0,Home & Garden,Credit Card,Tablet,CA,MERCH_070,False,
TXN_20240103_00002641,CUST_00406,2024-01-03 12:45:00,64.69,Books,Credit Card,Tablet,IN,MERCH_024,False,
TXN_20240101_00002642,CUST_00425,2024-01-01 01:19:00,202.13,Toys,Google Pay,Desktop,JP,MERCH_027,False,
TXN_20240103_00002643,CUST_00182,2024-01-03 12:48:00,479.35,Home & Garden,Credit Card,Mobile,JP,MERCH_080,False,
TXN_20240101_00002644,CUST_00492,2024-01-01 14:10:00,145.51,Health & Beauty,Apple Pay,Mobile,FR,MERCH_008,False,
TXN_20240106_00002645,CUST_00088,2024-01-06 13:21:00,223.22,Health & Beauty,PayPal,Tablet,IN,MERCH_056,False,
TXN_20240106_00002646,CUST_00247,2024-01-06 02:08:00,158.76,Food & Beverage,Debit Card,Tablet,CN,MERCH_075,True,unusual_location
TXN_20240102_00002647,CUST_00378,2024-01-02 19:23:00,92.78,Books,PayPal,Desktop,AU,MERCH_075,False,
TXN_20240105_00002648,CUST_00387,2024-01-05 04:10:00,154.64,Home & Garden,Credit Card,Tablet,US,MERCH_024,False,
TXN_20240104_00002649,CUST_00229,2024-01-04 18:46:00,37.76,Food & Beverage,Debit Card,Tablet,FR,MERCH_053,False,
TXN_20240103_00002650,CUST_00436,2024-01-03 00:37:00,88.68,Books,Debit Card,Desktop,UK,MERCH_032,False,
TXN_20240103_00002651,CUST_00404,2024-01-03 22:05:00,59.12,Books,Credit Card,Tablet,US,MERCH_090,False,
TXN_20240107_00002652,CUST_00069,2024-01-07 23:26:00,38.2,Food & Beverage,Apple Pay,Mobile,US,MERCH_001,False,
TXN_20240103_00002653,CUST_00185,2024-01-03 19:58:00,250.13,Health & Beauty,Apple Pay,Desktop,MX,MERCH_024,False,
TXN_20240101_00002654,CUST_00390,2024-01-01 17:30:00,365.52,Books,Credit Card,Tablet,DE,MERCH_029,True,high_amount
TXN_20240103_00002655,CUST_00153,2024-01-03 14:23:00,330.16,Sports,Apple Pay,Desktop,CA,MERCH_012,False,
TXN_20240107_00002656,CUST_00495,2024-01-07 07:14:00,171.17,Food & Beverage,Credit Card,Tablet,JP,MERCH_019,False,
TXN_20240105_00002657,CUST_00473,2024-01-05 22:31:00,674.72,Electronics,Cryptocurrency,Tablet,UK,MERCH_054,False,
TXN_20240101_00002658,CUST_00363,2024-01-01 14:30:00,174.71,Food & Beverage,Google Pay,Tablet,DE,MERCH_046,False,
TXN_20240101_00002659,CUST_00217,2024-01-01 02:00:00,76.2,Health & Beauty,Credit Card,,FR,MERCH_055,False,
TXN_20240108_00002660,CUST_00403,2024-01-08 00:09:00,408.88,Sports,Apple Pay,Desktop,DE,MERCH_002,False,
TXN_20240107_00002661,CUST_00154,2024-01-07 20:59:00,31.9,Books,Debit Card,Desktop,JP,MERCH_092,False,
TXN_20240102_00002662,CUST_00469,2024-01-02 01:24:00,90.05,Health & Beauty,Cryptocurrency,Desktop,UK,MERCH_059,False,
TXN_20240102_00002663,CUST_00245,2024-01-02 21:29:00,266.81,Toys,Apple Pay,Desktop,AU,MERCH_055,False,
TXN_20240103_00002664,CUST_00420,2024-01-03 05:50:00,62.42,Books,PayPal,Mobile,US,MERCH_009,False,
TXN_20240106_00002665,CUST_00045,2024-01-06 01:20:00,39.03,Health & Beauty,Apple Pay,Tablet,US,MERCH_079,False,
TXN_20240107_00002666,CUST_00147,2024-01-07 00:12:00,253.83,Home & Garden,Google Pay,Desktop,CA,MERCH_057,False,
TXN_20240104_00002667,CUST_00138,2024-01-04 06:17:00,12.39,Books,PayPal,Mobile,DE,MERCH_100,False,
TXN_20240104_00002668,CUST_00230,2024-01-04 13:50:00,308.08,Sports,Google Pay,Desktop,FR,MERCH_022,False,
TXN_20240104_00002669,CUST_00194,2024-01-04 19:55:00,78.41,Books,Debit Card,Mobile,DE,MERCH_072,False,
TXN_20240107_00002670,CUST_00223,2024-01-07 01:02:00,70.38,Books,Cryptocurrency,Tablet,IN,MERCH_035,False,
TXN_20240101_00002671,CUST_00257,2024-01-01 16:41:00,1959.54,Electronics,PayPal,Tablet,AU,MERCH_041,True,velocity
TXN_20240106_00002672,CUST_00121,2024-01-06 03:47:00,21.57,Books,PayPal,Tablet,FR,MERCH_078,False,
TXN_20240101_00002673,CUST_00040,2024-01-01 04:53:00,1184.02,Electronics,PayPal,Tablet,IN,MERCH_055,False,
TXN_20240101_00002674,CUST_00151,2024-01-01 12:19:00,340.11,Toys,Debit Card,Mobile,UK,MERCH_065,False,
TXN_20240106_00002675,CUST_00043,2024-01-06 13:16:00,25.17,Books,Google Pay,Mobile,JP,MERCH_084,False,
TXN_20240104_00002676,CUST_00068,2024-01-04 17:56:00,55.0,Food & Beverage,Cryptocurrency,Mobile,BR,MERCH_097,False,
TXN_20240103_00002677,CUST_00266,2024-01-03 11:25:00,190.19,Clothing,PayPal,Tablet,UK,MERCH_096,False,
TXN_20240107_00002678,CUST_00474,2024-01-07 11:36:00,1879.85,Electronics,Cryptocurrency,Desktop,BR,MERCH_074,False,
TXN_20240102_00002679,CUST_00198,2024-01-02 04:00:00,36.78,Books,Credit Card,Mobile,IN,MERCH_031,False,
TXN_20240104_00002680,CUST_00362,2024-01-04 21:26:00,11.49,Food & Beverage,Debit Card,Mobile,DE,MERCH_035,False,
TXN_20240105_00002681,CUST_00341,2024-01-05 12:37:00,138.6,Sports,Debit Card,Desktop,BR,MERCH_052,False,
TXN_20240106_00002682,CUST_00216,2024-01-06 00:44:00,278.52,Clothing,Apple Pay,Mobile,CA,MERCH_074,False,
TXN_20240107_00002683,CUST_00261,2024-01-07 20:17:00,311.01,Clothing,Cryptocurrency,Tablet,BR,MERCH_056,False,
TXN_20240104_00002684,CUST_00199,2024-01-04 12:13:00,206.11,Health & Beauty,Apple Pay,Desktop,US,MERCH_074,False,
TXN_20240105_00002685,CUST_00356,2024-01-05 10:13:00,69.58,Books,Google Pay,Tablet,IN,MERCH_097,False,
TXN_20240106_00002686,CUST_00435,2024-01-06 03:25:00,1496.69,Electronics,Credit Card,Tablet,AU,MERCH_082,False,
TXN_20240104_00002687,CUST_00031,2024-01-04 05:36:00,128.42,Home & Garden,PayPal,Tablet,BR,MERCH_072,False,
TXN_20240105_00002688,CUST_00016,2024-01-05 12:48:00,277.08,Clothing,Apple Pay,Mobile,BR,MERCH_027,False,
TXN_20240102_00002689,CUST_00296,2024-01-02 23:53:00,1536.95,Electronics,Cryptocurrency,Desktop,CA,MERCH_061,False,
TXN_20240103_00002690,CUST_00042,2024-01-03 01:51:00,618.06,Home & Garden,Cryptocurrency,Tablet,MX,MERCH_069,False,
TXN_20240102_00002691,CUST_00495,2024-01-02 16:31:00,285.31,Clothing,Debit Card,Desktop,AU,MERCH_060,False,
TXN_20240101_00002692,CUST_00313,2024-01-01 23:29:00,1091.09,Electronics,PayPal,Desktop,FR,MERCH_052,False,
TXN_20240107_00002693,CUST_00275,2024-01-07 06:18:00,43.56,Home & Garden,Cryptocurrency,Tablet,MX,MERCH_031,False,
TXN_20240101_00002694,CUST_00355,2024-01-01 22:43:00,575.22,Sports,Credit Card,Desktop,MX,MERCH_037,False,
TXN_20240104_00002695,CUST_00092,2024-01-04 19:49:00,92.68,Food & Beverage,Credit Card,Tablet,MX,MERCH_044,False,
TXN_20240106_00002696,CUST_00272,2024-01-06 17:28:00,16.17,Sports,Debit Card,Mobile,MX,MERCH_030,False,
TXN_20240106_00002697,CUST_00358,2024-01-06 23:58:00,67.58,Books,Debit Card,Tablet,US,MERCH_087,False,
TXN_20240101_00002698,CUST_00198,2024-01-01 19:29:00,213.0,Clothing,Cryptocurrency,Mobile,US,MERCH_083,False,
TXN_20240103_00002699,CUST_00297,2024-01-03 21:42:00,411.51,Sports,Credit Card,Desktop,IN,MERCH_049,False,
TXN_20240107_00002700,CUST_00462,2024-01-07 22:54:00,88.84,Books,Cryptocurrency,Tablet,CA,MERCH_012,False,
TXN_20240104_00002701,CUST_00244,2024-01-04 12:00:00,564.6,Sports,Credit Card,Tablet,UK,MERCH_020,False,
TXN_20240105_00002702,CUST_00016,2024-01-05 09:40:00,9.04,Books,,Tablet,DE,MERCH_070,False,
TXN_20240101_00002703,CUST_00085,2024-01-01 08:33:00,232.59,Clothing,Google Pay,Mobile,IN,MERCH_071,False,
TXN_20240102_00002704,CUST_00386,2024-01-02 20:41:00,84.13,Books,Credit Card,Tablet,AU,MERCH_003,False,
TXN_20240105_00002705,CUST_00324,2024-01-05 21:09:00,285.91,Health & Beauty,PayPal,Desktop,BR,MERCH_010,False,
TXN_20240105_00002706,CUST_00369,2024-01-05 11:34:00,874.82,Electronics,Google Pay,Mobile,UK,MERCH_015,False,
TXN_20240102_00002707,CUST_00017,2024-01-02 19:51:00,168.4,Toys,Google Pay,Desktop,IN,MERCH_003,False,
TXN_20240103_00002708,CUST_00473,2024-01-03 13:39:00,233.58,Clothing,Apple Pay,Desktop,CA,MERCH_087,False,
TXN_20240103_00002709,CUST_00323,2024-01-03 19:17:00,25.74,Books,Cryptocurrency,Desktop,JP,MERCH_083,False,
TXN_20240103_00002710,CUST_00377,2024-01-03 16:21:00,361.0,Toys,Cryptocurrency,Mobile,US,MERCH_085,False,
TXN_20240108_00002711,CUST_00209,2024-01-08 00:09:00,20.42,Books,Google Pay,Desktop,DE,MERCH_075,False,
TXN_20240101_00002712,CUST_00005,2024-01-01 23:59:00,766.32,Home & Garden,Debit Card,Tablet,DE,MERCH_035,False,
TXN_20240107_00002713,CUST_00128,2024-01-07 01:28:00,165.47,Food & Beverage,Google Pay,Mobile,US,MERCH_084,False,
TXN_20240105_00002714,CUST_00163,2024-01-05 18:00:00,736.27,Home & Garden,Debit Card,Tablet,JP,MERCH_040,False,
TXN_20240101_00002715,CUST_00257,2024-01-01 10:22:00,74.47,Health & Beauty,Credit Card,Tablet,FR,MERCH_069,False,
TXN_20240105_00002716,CUST_00498,2024-01-05 16:50:00,235.88,Health & Beauty,Debit Card,Mobile,US,MERCH_090,False,
TXN_20240103_00002717,CUST_00232,2024-01-03 21:53:00,112.71,Home & Garden,Apple Pay,Desktop,MX,MERCH_067,False,
TXN_20240104_00002718,CUST_00119,2024-01-04 22:17:00,85.17,Food & Beverage,Apple Pay,Desktop,CA,MERCH_049,False,
TXN_20240105_00002719,CUST_00209,2024-01-05 07:51:00,245.68,Toys,PayPal,Tablet,IN,MERCH_010,False,
TXN_20240102_00002720,CUST_00070,2024-01-02 09:23:00,58.86,Books,Cryptocurrency,Desktop,CA,MERCH_033,False,
TXN_20240102_00002721,CUST_00318,2024-01-02 23:38:00,40.98,Food & Beverage,Debit Card,Desktop,MX,MERCH_050,False,
TXN_20240105_00002722,CUST_00299,2024-01-05 10:25:00,483.58,Clothing,Apple Pay,Desktop,MX,MERCH_025,False,
TXN_20240104_00002723,CUST_00127,2024-01-04 16:24:00,478.63,Home & Garden,Debit Card,Mobile,IN,MERCH_097,False,
TXN_20240106_00002724,CUST_00238,2024-01-06 21:47:00,347.41,Toys,Cryptocurrency,Mobile,IN,MERCH_058,False,
TXN_20240107_00002725,CUST_00063,2024-01-07 12:11:00,275.75,Health & Beauty,Debit Card,Mobile,FR,MERCH_068,False,
TXN_20240102_00002726,CUST_00168,2024-01-02 20:03:00,90.05,Books,Debit Card,Tablet,UK,MERCH_068,False,
TXN_20240103_00002727,CUST_00016,2024-01-03 00:48:00,85.83,Clothing,Credit Card,Desktop,US,MERCH_038,False,
TXN_20240104_00002728,CUST_00371,2024-01-04 04:03:00,372.68,Toys,Cryptocurrency,Desktop,MX,MERCH_040,False,
TXN_20240107_00002729,CUST_00037,2024-01-07 22:42:00,513.95,Sports,Debit Card,Mobile,MX,MERCH_016,False,
TXN_20240101_00002730,CUST_00241,2024-01-01 04:13:00,135.34,Toys,Debit Card,Desktop,IN,MERCH_076,False,
TXN_20240107_00002731,CUST_00153,2024-01-07 12:34:00,130.66,Food & Beverage,Debit Card,Tablet,JP,MERCH_086,False,
TXN_20240102_00002732,CUST_00029,2024-01-02 10:18:00,692.54,Electronics,Google Pay,Desktop,CA,MERCH_030,False,
TXN_20240104_00002733,CUST_00220,2024-01-04 14:53:00,33.12,Sports,Google Pay,Desktop,JP,MERCH_080,False,
TXN_20240103_00002734,CUST_00472,2024-01-03 18:35:00,29.39,Food & Beverage,Credit Card,Tablet,IN,MERCH_048,False,
TXN_20240105_00002735,CUST_00126,2024-01-05 06:34:00,705.89,Home & Garden,Cryptocurrency,Desktop,AU,MERCH_058,False,
TXN_20240107_00002736,CUST_00171,2024-01-07 13:26:00,24.6,Food & Beverage,Apple Pay,Desktop,MX,MERCH_097,False,
TXN_20240107_00002737,CUST_00132,2024-01-07 22:58:00,85.71,Books,Credit Card,Tablet,CN,MERCH_021,True,unusual_location
TXN_20240104_00002738,CUST_00162,2024-01-04 09:14:00,331.76,Clothing,Apple Pay,Desktop,MX,MERCH_002,False,
TXN_20240101_00002739,CUST_00255,2024-01-01 13:31:00,203.39,Toys,PayPal,Desktop,UK,MERCH_029,False,
TXN_20240105_00002740,CUST_00427,2024-01-05 11:05:00,773.48,Home & Garden,Google Pay,Tablet,AU,MERCH_075,False,
TXN_20240107_00002741,CUST_00108,2024-01-07 08:46:00,299.49,Clothing,Apple Pay,Desktop,DE,MERCH_025,False,
TXN_20240104_00002742,CUST_00141,2024-01-04 04:46:00,652.08,Home & Garden,Apple Pay,Mobile,FR,MERCH_071,False,
TXN_20240107_00002743,CUST_00397,2024-01-07 03:00:00,51.87,Books,Debit Card,Mobile,IN,MERCH_009,True,odd_hours
TXN_20240101_00002744,CUST_00037,2024-01-01 01:44:00,171.28,Toys,Apple Pay,Tablet,MX,MERCH_005,False,
TXN_20240106_00002745,CUST_00443,2024-01-06 22:54:00,36.05,Health & Beauty,Google Pay,Tablet,CA,MERCH_045,False,
TXN_20240101_00002746,CUST_00310,2024-01-01 20:17:00,121.22,Health & Beauty,Credit Card,Tablet,US,MERCH_046,False,
TXN_20240106_00002747,CUST_00165,2024-01-06 10:00:00,110.43,Health & Beauty,Apple Pay,Mobile,UK,MERCH_035,False,
TXN_20240107_00002748,CUST_00025,2024-01-07 14:25:00,82.17,Health & Beauty,Cryptocurrency,Mobile,JP,MERCH_061,False,
TXN_20240101_00002749,CUST_00368,2024-01-01 00:03:00,6.07,Books,PayPal,Mobile,US,MERCH_040,False,
TXN_20240102_00002750,CUST_00310,2024-01-02 06:34:00,98.55,Books,Cryptocurrency,Tablet,DE,MERCH_020,False,
TXN_20240102_00002751,CUST_00394,2024-01-02 21:05:00,1377.9,Electronics,Debit Card,Tablet,JP,MERCH_094,False,
TXN_20240101_00002752,CUST_00351,2024-01-01 10:15:00,275.45,Health & Beauty,PayPal,Tablet,JP,MERCH_089,False,
TXN_20240101_00002753,CUST_00312,2024-01-01 05:42:00,218.33,Toys,Cryptocurrency,Mobile,RU,MERCH_012,True,unusual_location
TXN_20240105_00002754,CUST_00370,2024-01-05 01:18:00,143.31,Food & Beverage,Debit Card,Mobile,DE,MERCH_093,False,
TXN_20240105_00002755,CUST_00154,2024-01-05 10:08:00,47.46,Sports,PayPal,Desktop,BR,MERCH_065,False,
TXN_20240106_00002756,CUST_00022,2024-01-06 09:57:00,1536.07,Electronics,Google Pay,Tablet,BR,MERCH_078,False,
TXN_20240106_00002757,CUST_00371,2024-01-06 22:30:00,12628.96,Electronics,Cryptocurrency,Tablet,UK,MERCH_037,True,high_amount
TXN_20240103_00002758,CUST_00416,2024-01-03 08:05:00,107.85,Clothing,Apple Pay,Mobile,CA,MERCH_013,False,
TXN_20240102_00002759,CUST_00084,2024-01-02 00:21:00,57.59,Books,Apple Pay,Desktop,AU,MERCH_024,False,
TXN_20240108_00002760,CUST_00233,2024-01-08 00:07:00,301.06,Clothing,Cryptocurrency,Tablet,FR,MERCH_021,False,
TXN_20240102_00002761,CUST_00244,2024-01-02 13:01:00,75.51,Health & Beauty,Apple Pay,Mobile,US,MERCH_047,False,
TXN_20240103_00002762,CUST_00443,2024-01-03 23:18:00,293.3,Toys,Google Pay,Tablet,US,MERCH_087,False,
TXN_20240102_00002763,CUST_00200,2024-01-02 11:58:00,61.76,Sports,Cryptocurrency,Desktop,FR,MERCH_080,False,
TXN_20240107_00002764,CUST_00412,2024-01-07 02:21:00,352.3,Sports,Apple Pay,Mobile,BR,MERCH_017,False,
TXN_20240105_00002765,CUST_00473,2024-01-05 08:11:00,206.13,Sports,Credit Card,Mobile,JP,MERCH_030,False,
TXN_20240101_00002766,CUST_00067,2024-01-01 03:08:00,19.37,Food & Beverage,PayPal,Mobile,US,MERCH_072,False,
TXN_20240105_00002767,CUST_00170,2024-01-05 18:00:00,545.51,Sports,Credit Card,Mobile,US,MERCH_031,False,
TXN_20240101_00002768,CUST_00023,2024-01-01 10:25:00,51.55,Food & Beverage,Debit Card,Tablet,AU,MERCH_068,False,
TXN_20240107_00002769,CUST_00111,2024-01-07 20:05:00,290.58,Food & Beverage,Google Pay,Desktop,IN,MERCH_076,True,high_amount
TXN_20240102_00002770,CUST_00074,2024-01-02 06:10:00,1620.71,Electronics,,Desktop,US,MERCH_003,False,
TXN_20240107_00002771,CUST_00388,2024-01-07 11:16:00,55.84,Health & Beauty,PayPal,Tablet,BR,MERCH_060,False,
TXN_20240107_00002772,CUST_00497,2024-01-07 08:23:00,516.62,Sports,Apple Pay,Desktop,CA,MERCH_007,False,
TXN_20240107_00002773,CUST_00179,2024-01-07 15:45:00,13.38,Food & Beverage,Apple Pay,Mobile,BR,MERCH_085,False,
TXN_20240104_00002774,CUST_00023,2024-01-04 10:16:00,98.24,Books,PayPal,Mobile,CA,MERCH_096,False,
TXN_20240106_00002775,CUST_00264,2024-01-06 22:38:00,70.88,Books,Credit Card,Desktop,DE,MERCH_072,False,
TXN_20240101_00002776,CUST_00323,2024-01-01 04:40:00,362.0,Clothing,PayPal,Tablet,AU,MERCH_028,False,
TXN_20240104_00002777,CUST_00081,2024-01-04 00:56:00,77.4,Books,Debit Card,Tablet,JP,MERCH_088,False,
TXN_20240104_00002778,CUST_00359,2024-01-04 22:09:00,251.73,Clothing,Apple Pay,Mobile,AU,MERCH_002,False,
TXN_20240103_00002779,CUST_00159,2024-01-03 12:51:00,25.0,Food & Beverage,Google Pay,Mobile,CA,MERCH_004,False,
TXN_20240105_00002780,CUST_00462,2024-01-05 18:00:00,47.65,Books,Apple Pay,Desktop,JP,MERCH_017,False,
TXN_20240103_00002781,CUST_00192,2024-01-03 02:22:00,189.33,Clothing,Debit Card,Tablet,UK,MERCH_001,False,
TXN_20240101_00002782,CUST_00217,2024-01-01 17:28:00,412.44,Sports,Apple Pay,Desktop,UK,MERCH_041,False,
TXN_20240105_00002783,CUST_00067,2024-01-05 12:03:00,99999.99,Health & Beauty,Debit Card,Mobile,AU,MERCH_039,False,
TXN_20240101_00002784,CUST_00136,2024-01-01 19:13:00,360.58,Sports,Credit Card,Tablet,MX,MERCH_049,False,
TXN_20240103_00002785,CUST_00356,2024-01-03 19:46:00,72.0,Health & Beauty,Apple Pay,Tablet,AU,MERCH_007,False,
TXN_20240104_00002786,CUST_00389,2024-01-04 09:46:00,58.01,Toys,Cryptocurrency,Tablet,UK,MERCH_082,False,
TXN_20240107_00002787,CUST_00434,2024-01-07 03:34:00,89.77,Food & Beverage,Cryptocurrency,Mobile,FR,MERCH_075,False,
TXN_20240103_00002788,CUST_00100,2024-01-03 06:27:00,122.62,Health & Beauty,PayPal,Tablet,DE,MERCH_078,False,
TXN_20240106_00002789,CUST_00352,2024-01-06 06:16:00,164.44,Toys,Apple Pay,Desktop,AU,MERCH_099,False,
